,filename,start_time,end_time,sentence,phoneme,speech,input_values,input_length,labels
4781,science_41_first_12min,456.135,465.049,الخامات بتاعتك بتصنعها  اله ال     فابتدت ال ال    هتنتج كهربا تشغل اليكتريك موتور الالكتريك موتور متوصل بالدينامو فتصبح عملية مغلقة ,"AlxAmAt btAEtk btSnEhA Alh Al @@LAT(Hydrogen @@LATfuel @@LATcells) fAbtdt Al Al @@LAT(Hydrogen @@LATfuel @@LATcells) htntj khrbA t$gl <lyktryk mwtwr Al<lktryk mwtwr mtwSl bAldynAmw ftSbH Emlyp mglqp  
","tensor([-0.0023,  0.0029, -0.0011,  ..., -0.0024, -0.0074, -0.0102])","[-0.02549795  0.03202292 -0.01170639 ... -0.02684346 -0.08100053
 -0.11194743]",142624,"[6, 29, 13, 6, 30, 6, 9, 0, 7, 9, 6, 24, 9, 28, 0, 7, 9, 20, 31, 24, 32, 6, 0, 0, 6, 29, 32, 0, 6, 29, 0, 0, 0, 0, 0, 26, 6, 7, 9, 14, 9, 0, 6, 29, 0, 6, 29, 0, 0, 0, 0, 32, 9, 31, 9, 11, 0, 28, 32, 16, 7, 6, 0, 9, 19, 25, 29, 0, 6, 29, 35, 28, 9, 16, 35, 28, 0, 30, 33, 9, 33, 16, 0, 6, 29, 6, 29, 28, 9, 16, 35, 28, 0, 30, 33, 9, 33, 16, 0, 30, 9, 33, 20, 29, 0, 7, 6, 29, 14, 35, 31, 6, 30, 33, 0, 26, 9, 20, 7, 12, 0, 24, 30, 29, 35, 8, 0, 30, 25, 29, 27, 8, 0]"
4782,science_41_first_12min,465.049,474.524,فعادم خلايا الوقود زي ما احنا بنشوف في الصورة ال اللي بعد دي عادم خلايا الوقود بيكون الوت ال   او اا المية المية المية يعني ايه بخار بخار مية  طب ,"fEAdm xlAyA Alwqwd zy mA <HnA bn$wf fy AlSwrp Al Ally bEd dy EAdm xlAyA Alwqwd bykwn Alwt Al @@LAT(Water @@LATvapor) >w || Almyp Almyp Almyp yEny <yh bxAr bxAr myp Tb  
","tensor([-0.0193, -0.0146,  0.0007,  ...,  0.0003, -0.0027, -0.0040])","[-0.22804229 -0.17276637  0.00931904 ...  0.00426111 -0.03150567
 -0.04704073]",151600,"[26, 24, 6, 14, 30, 0, 13, 29, 6, 35, 6, 0, 6, 29, 33, 27, 33, 14, 0, 17, 35, 0, 30, 6, 0, 6, 12, 31, 6, 0, 7, 31, 19, 33, 26, 0, 26, 35, 0, 6, 29, 20, 33, 16, 8, 0, 6, 29, 0, 6, 29, 29, 35, 0, 7, 24, 14, 0, 14, 35, 0, 24, 6, 14, 30, 0, 13, 29, 6, 35, 6, 0, 6, 29, 33, 27, 33, 14, 0, 7, 35, 28, 33, 31, 0, 6, 29, 33, 9, 0, 6, 29, 0, 0, 0, 6, 33, 0, 6, 6, 0, 6, 29, 30, 35, 8, 0, 6, 29, 30, 35, 8, 0, 6, 29, 30, 35, 8, 0, 35, 24, 31, 35, 0, 6, 35, 32, 0, 7, 13, 6, 16, 0, 7, 13, 6, 16, 0, 30, 35, 8, 0, 0, 22, 7, 0]"
4783,science_41_first_12min,474.524,480.925,انا عايزة اسال سؤال انت كل الدماغ دي و ورحت ورحت كليات وخدت كورسات ,">nA EAyzp >s>l s&Al >nt kl AldmAg dy w wrHt wrHt klyAt wxdt kwrsAt  
","tensor([-0.0023, -0.0002,  0.0120,  ...,  0.0310,  0.0166,  0.0037])","[-0.03128527 -0.00330306  0.16375494 ...  0.4239478   0.22681935
  0.0501555 ]",102416,"[6, 31, 6, 0, 24, 6, 35, 17, 8, 0, 6, 18, 6, 29, 0, 18, 4, 6, 29, 0, 6, 31, 9, 0, 28, 29, 0, 6, 29, 14, 30, 6, 25, 0, 14, 35, 0, 33, 0, 33, 16, 12, 9, 0, 33, 16, 12, 9, 0, 28, 29, 35, 6, 9, 0, 33, 13, 14, 9, 0, 28, 33, 16, 18, 6, 9, 0]"
4784,science_41_first_12min,497.622,503.203,انا كل  امال ايه اللي خلاهم يمنعوك م الدخول  كل اللي بيحصل ان انا مثلا لو في اي حاجة في المدرسة ممنوع ان انا اعلق عليها ,">nA kl >mAl <yh Ally xlAhm ymnEwk m Aldxwl kl Ally byHSl <n >nA mvlA lw fy >y HAjp fy Almdrsp mmnwE <n >nA >Elq ElyhA  
","tensor([-0.0063, -0.0084, -0.0052,  ...,  0.0070,  0.0044,  0.0116])","[-0.06805327 -0.09103842 -0.05606101 ...  0.07685313  0.04853808
  0.12748708]",89296,"[6, 31, 6, 0, 28, 29, 0, 0, 6, 30, 6, 29, 0, 6, 35, 32, 0, 6, 29, 29, 35, 0, 13, 29, 6, 32, 30, 0, 35, 30, 31, 24, 33, 28, 0, 30, 0, 6, 29, 14, 13, 33, 29, 0, 0, 28, 29, 0, 6, 29, 29, 35, 0, 7, 35, 12, 20, 29, 0, 6, 31, 0, 6, 31, 6, 0, 30, 10, 29, 6, 0, 29, 33, 0, 26, 35, 0, 6, 35, 0, 12, 6, 11, 8, 0, 26, 35, 0, 6, 29, 30, 14, 16, 18, 8, 0, 30, 30, 31, 33, 24, 0, 6, 31, 0, 6, 31, 6, 0, 6, 24, 29, 27, 0, 24, 29, 35, 32, 6, 0]"
4785,science_41_first_12min,503.203,511.656,مثلا يعتبر ازاي الولد ده يبى بيتكلم كده ازاي المفروض الولد يبى م يعني عندهم ما ينفعش الصوت ي يعني ايه ,"mvlA yEtbr <zAy Alwld dh ybY bytklm kdh <zAy AlmfrwD Alwld ybY m yEny Endhm mA ynfE$ AlSwt y yEny <yh  
","tensor([ 0.0103, -0.0055, -0.0210,  ..., -0.0024, -0.0017, -0.0040])","[ 0.12132227 -0.06427869 -0.24629664 ... -0.02844839 -0.01949082
 -0.04672185]",135248,"[30, 10, 29, 6, 0, 35, 24, 9, 7, 16, 0, 6, 17, 6, 35, 0, 6, 29, 33, 29, 14, 0, 14, 32, 0, 35, 7, 34, 0, 7, 35, 9, 28, 29, 30, 0, 28, 14, 32, 0, 6, 17, 6, 35, 0, 6, 29, 30, 26, 16, 33, 21, 0, 6, 29, 33, 29, 14, 0, 35, 7, 34, 0, 30, 0, 35, 24, 31, 35, 0, 24, 31, 14, 32, 30, 0, 30, 6, 0, 35, 31, 26, 24, 19, 0, 6, 29, 20, 33, 9, 0, 35, 0, 35, 24, 31, 35, 0, 6, 35, 32, 0]"
4786,science_41_first_12min,511.656,521.104,ما ينفعش يكون حد اذكى من المعلم ما ينفعش لازم يكون الانسان مذلول عنهم وده اللي باشوفه في المدرسة بنشوف ان ال الطلبة بتنط من ع السور وبتمشي ما هو في حل من الاتنين ,"mA ynfE$ ykwn Hd >*kY mn AlmElm mA ynfE$ lAzm ykwn Al<nsAn m*lwl Enhm wdh Ally b>$wfh fy Almdrsp bn$wf <n Al AlTlbp btnT mn E Alswr wbtm$y mA hw fy Hl mn Al<tnyn  
","tensor([-0.0026, -0.0066, -0.0054,  ..., -0.0040, -0.0022, -0.0031])","[-0.03446801 -0.08630991 -0.07035855 ... -0.05281207 -0.02888504
 -0.04084855]",151168,"[30, 6, 0, 35, 31, 26, 24, 19, 0, 35, 28, 33, 31, 0, 12, 14, 0, 6, 15, 28, 34, 0, 30, 31, 0, 6, 29, 30, 24, 29, 30, 0, 30, 6, 0, 35, 31, 26, 24, 19, 0, 29, 6, 17, 30, 0, 35, 28, 33, 31, 0, 6, 29, 6, 31, 18, 6, 31, 0, 30, 15, 29, 33, 29, 0, 24, 31, 32, 30, 0, 33, 14, 32, 0, 6, 29, 29, 35, 0, 7, 6, 19, 33, 26, 32, 0, 26, 35, 0, 6, 29, 30, 14, 16, 18, 8, 0, 7, 31, 19, 33, 26, 0, 6, 31, 0, 6, 29, 0, 6, 29, 22, 29, 7, 8, 0, 7, 9, 31, 22, 0, 30, 31, 0, 24, 0, 6, 29, 18, 33, 16, 0, 33, 7, 9, 30, 19, 35, 0, 30, 6, 0, 32, 33, 0, 26, 35, 0, 12, 29, 0, 30, 31, 0, 6, 29, 6, 9, 31, 35, 31, 0]"
4787,science_41_first_12min,521.104,531.131,للناس اللي بتنط من ع السور يا اما المدرسة دي سجن يا اما في حاجة هم مش عايزينها جوه تمام وده بيحصل مش بسبب المدرسين ولا بسبب الطلبة ده بسبب النظام التعليمي ,"llnAs Ally btnT mn E Alswr yA <mA Almdrsp dy sjn yA <mA fy HAjp hm m$ EAyzynhA jwh tmAm wdh byHSl m$ bsbb Almdrsyn wlA bsbb AlTlbp dh bsbb AlnZAm AltElymy  
","tensor([-0.0057, -0.0031, -0.0023,  ...,  0.0070,  0.0027,  0.0034])","[-0.08138573 -0.0429685  -0.03249107 ...  0.10022302  0.03997781
  0.04958212]",160432,"[29, 29, 31, 6, 18, 0, 6, 29, 29, 35, 0, 7, 9, 31, 22, 0, 30, 31, 0, 24, 0, 6, 29, 18, 33, 16, 0, 35, 6, 0, 6, 30, 6, 0, 6, 29, 30, 14, 16, 18, 8, 0, 14, 35, 0, 18, 11, 31, 0, 35, 6, 0, 6, 30, 6, 0, 26, 35, 0, 12, 6, 11, 8, 0, 32, 30, 0, 30, 19, 0, 24, 6, 35, 17, 35, 31, 32, 6, 0, 11, 33, 32, 0, 9, 30, 6, 30, 0, 33, 14, 32, 0, 7, 35, 12, 20, 29, 0, 30, 19, 0, 7, 18, 7, 7, 0, 6, 29, 30, 14, 16, 18, 35, 31, 0, 33, 29, 6, 0, 7, 18, 7, 7, 0, 6, 29, 22, 29, 7, 8, 0, 14, 32, 0, 7, 18, 7, 7, 0, 6, 29, 31, 23, 6, 30, 0, 6, 29, 9, 24, 29, 35, 30, 35, 0]"
4788,science_41_first_12min,531.131,538.848,لان المدرسين زي ما الحاجة قدامهم بيبتدوا ينفذوها  هو مش حابب المنهج بتاعه  والمدرس ذات في مدرسين معترفة ان الحاجة دي غلط ,"l>n Almdrsyn zy mA AlHAjp qdAmhm bybtdwA ynf*whA hw m$ HAbb Almnhj btAEh wAlmdrs *At fy mdrsyn mEtrfp <n AlHAjp dy glT  
","tensor([ 0.0032,  0.0012, -0.0038,  ...,  0.0022,  0.0031,  0.0008])","[ 0.03209254  0.01195719 -0.03777101 ...  0.02232995  0.03178746
  0.00799114]",123472,"[29, 6, 31, 0, 6, 29, 30, 14, 16, 18, 35, 31, 0, 17, 35, 0, 30, 6, 0, 6, 29, 12, 6, 11, 8, 0, 27, 14, 6, 30, 32, 30, 0, 7, 35, 7, 9, 14, 33, 6, 0, 35, 31, 26, 15, 33, 32, 6, 0, 0, 32, 33, 0, 30, 19, 0, 12, 6, 7, 7, 0, 6, 29, 30, 31, 32, 11, 0, 7, 9, 6, 24, 32, 0, 0, 33, 6, 29, 30, 14, 16, 18, 0, 15, 6, 9, 0, 26, 35, 0, 30, 14, 16, 18, 35, 31, 0, 30, 24, 9, 16, 26, 8, 0, 6, 31, 0, 6, 29, 12, 6, 11, 8, 0, 14, 35, 0, 25, 29, 22, 0]"
4789,science_41_first_12min,538.848,547.544,بس مش هيقدروا يعملوا حاجة واحد مش هيقدر يقول احنا مش هنصلح الكون ف المنظومة التعليمية لازم تتغير عشان كده انا نفذت م برنامج لت تعديل المنظومة التعليمية ,"bs m$ hyqdrwA yEmlwA HAjp wAHd m$ hyqdr yqwl <HnA m$ hnSlH Alkwn f AlmnZwmp AltElymyp lAzm ttgyr E$An kdh >nA nf*t m brnAmj lt tEdyl AlmnZwmp AltElymyp  
","tensor([0.0030, 0.0038, 0.0023,  ..., 0.0068, 0.0088, 0.0162])",[0.03768024 0.0476273  0.02964607 ... 0.08550268 0.1111355  0.20333715],139136,"[7, 18, 0, 30, 19, 0, 32, 35, 27, 14, 16, 33, 6, 0, 35, 24, 30, 29, 33, 6, 0, 12, 6, 11, 8, 0, 33, 6, 12, 14, 0, 30, 19, 0, 32, 35, 27, 14, 16, 0, 35, 27, 33, 29, 0, 6, 12, 31, 6, 0, 30, 19, 0, 32, 31, 20, 29, 12, 0, 6, 29, 28, 33, 31, 0, 26, 0, 6, 29, 30, 31, 23, 33, 30, 8, 0, 6, 29, 9, 24, 29, 35, 30, 35, 8, 0, 29, 6, 17, 30, 0, 9, 9, 25, 35, 16, 0, 24, 19, 6, 31, 0, 28, 14, 32, 0, 6, 31, 6, 0, 31, 26, 15, 9, 0, 30, 0, 7, 16, 31, 6, 30, 11, 0, 29, 9, 0, 9, 24, 14, 35, 29, 0, 6, 29, 30, 31, 23, 33, 30, 8, 0, 6, 29, 9, 24, 29, 35, 30, 35, 8, 0]"
4790,science_41_first_12min,547.544,554.177,وزي ما احنا بنلاحظ ان دلوقت الدروس الخصوصية بتاخد حيز كبير من من من مبالغ الدولة تمام ,"wzy mA <HnA bnlAHZ <n dlwqt Aldrws AlxSwSyp btAxd Hyz kbyr mn mn mn mbAlg Aldwlp tmAm  
","tensor([ 0.0150, -0.0161, -0.0230,  ..., -0.0113,  0.0032,  0.0056])","[ 0.17520718 -0.18834467 -0.2689754  ... -0.13161774  0.03713597
  0.06603459]",106128,"[33, 17, 35, 0, 30, 6, 0, 6, 12, 31, 6, 0, 7, 31, 29, 6, 12, 23, 0, 6, 31, 0, 14, 29, 33, 27, 9, 0, 6, 29, 14, 16, 33, 18, 0, 6, 29, 13, 20, 33, 20, 35, 8, 0, 7, 9, 6, 13, 14, 0, 12, 35, 17, 0, 28, 7, 35, 16, 0, 30, 31, 0, 30, 31, 0, 30, 31, 0, 30, 7, 6, 29, 25, 0, 6, 29, 14, 33, 29, 8, 0, 9, 30, 6, 30, 0]"
4791,science_41_first_12min,554.177,563.082,فده بياثر على اولياء الامور يعني بنلاقي مثلا واحد عنده خمس ست عيال مش لاقي يجيب لهم فلوس يديهم دروس وفي مدرسين بتراعي حاجة زي كده وفي مدرسين ما بتراعيش ,"fdh by>vr ElY >wlyA' Al>mwr yEny bnlAqy mvlA wAHd Endh xms st EyAl m$ lAqy yjyb lhm flws ydyhm drws wfy mdrsyn btrAEy HAjp zy kdh wfy mdrsyn mA btrAEy$  
","tensor([-0.0055, -0.0273, -0.0089,  ..., -0.0018,  0.0016,  0.0045])","[-0.06557474 -0.32398447 -0.10544161 ... -0.02099634  0.0185081
  0.05366342]",142480,"[26, 14, 32, 0, 7, 35, 6, 10, 16, 0, 24, 29, 34, 0, 6, 33, 29, 35, 6, 3, 0, 6, 29, 6, 30, 33, 16, 0, 35, 24, 31, 35, 0, 7, 31, 29, 6, 27, 35, 0, 30, 10, 29, 6, 0, 33, 6, 12, 14, 0, 24, 31, 14, 32, 0, 13, 30, 18, 0, 18, 9, 0, 24, 35, 6, 29, 0, 30, 19, 0, 29, 6, 27, 35, 0, 35, 11, 35, 7, 0, 29, 32, 30, 0, 26, 29, 33, 18, 0, 35, 14, 35, 32, 30, 0, 14, 16, 33, 18, 0, 33, 26, 35, 0, 30, 14, 16, 18, 35, 31, 0, 7, 9, 16, 6, 24, 35, 0, 12, 6, 11, 8, 0, 17, 35, 0, 28, 14, 32, 0, 33, 26, 35, 0, 30, 14, 16, 18, 35, 31, 0, 30, 6, 0, 7, 9, 16, 6, 24, 35, 19, 0]"
4792,science_41_first_12min,563.082,569.753,فالمشكلة دلوقتي ان احنا ازاي نوقف المراكز التعليمية دي مش نوقفها ان احنا نقفلها لا هي حتقفل لوحدها ,"fAlm$klp dlwqty <n <HnA <zAy nwqf AlmrAkz AltElymyp dy m$ nwqfhA <n <HnA nqflhA lA hy Htqfl lwHdhA  
","tensor([-0.0039, -0.0022, -0.0028,  ..., -0.0054, -0.0020, -0.0011])","[-0.0452313  -0.02571999 -0.03268831 ... -0.06160686 -0.02328107
 -0.01282859]",106736,"[26, 6, 29, 30, 19, 28, 29, 8, 0, 14, 29, 33, 27, 9, 35, 0, 6, 31, 0, 6, 12, 31, 6, 0, 6, 17, 6, 35, 0, 31, 33, 27, 26, 0, 6, 29, 30, 16, 6, 28, 17, 0, 6, 29, 9, 24, 29, 35, 30, 35, 8, 0, 14, 35, 0, 30, 19, 0, 31, 33, 27, 26, 32, 6, 0, 6, 31, 0, 6, 12, 31, 6, 0, 31, 27, 26, 29, 32, 6, 0, 29, 6, 0, 32, 35, 0, 12, 9, 27, 26, 29, 0, 29, 33, 12, 14, 32, 6, 0]"
4793,science_41_first_12min,569.753,576.641,بس لما يكون في تابلت صغير كده انا مخترع ال نعمل التابلت ده التابلت ده هيكون عليه المنهج كله تمن التابلت ده ستمية جنيه ,"bs lmA ykwn fy tAblt Sgyr kdh >nA mxtrE Al nEml AltAblt dh AltAblt dh hykwn Elyh Almnhj klh tmn AltAblt dh stmyp jnyh  
","tensor([-0.0002, -0.0024, -0.0033,  ...,  0.0045, -0.0046, -0.0122])","[-0.00188481 -0.03191206 -0.0438407  ...  0.06104903 -0.06152799
 -0.16477239]",110208,"[7, 18, 0, 29, 30, 6, 0, 35, 28, 33, 31, 0, 26, 35, 0, 9, 6, 7, 29, 9, 0, 20, 25, 35, 16, 0, 28, 14, 32, 0, 6, 31, 6, 0, 30, 13, 9, 16, 24, 0, 6, 29, 0, 31, 24, 30, 29, 0, 6, 29, 9, 6, 7, 29, 9, 0, 14, 32, 0, 6, 29, 9, 6, 7, 29, 9, 0, 14, 32, 0, 32, 35, 28, 33, 31, 0, 24, 29, 35, 32, 0, 6, 29, 30, 31, 32, 11, 0, 28, 29, 32, 0, 9, 30, 31, 0, 6, 29, 9, 6, 7, 29, 9, 0, 14, 32, 0, 18, 9, 30, 35, 8, 0, 11, 31, 35, 32, 0]"
4794,science_41_first_12min,576.641,582.304,حيكون متوصل بشبكة وزارة التربية والتعليم هي هيوفر علينا طباعة الكتب كل سنة ,"Hykwn mtwSl b$bkp wzArp Altrbyp wAltElym hy hywfr ElynA TbAEp Alktb kl snp  
","tensor([-3.0518e-05,  1.3580e-02,  1.2482e-02,  ..., -2.1362e-03,
        -1.3123e-03,  4.1199e-03])","[-8.6467509e-05  1.6857953e-01  1.5496524e-01 ... -2.6180534e-02
 -1.5969813e-02  5.1345319e-02]",90608,"[12, 35, 28, 33, 31, 0, 30, 9, 33, 20, 29, 0, 7, 19, 7, 28, 8, 0, 33, 17, 6, 16, 8, 0, 6, 29, 9, 16, 7, 35, 8, 0, 33, 6, 29, 9, 24, 29, 35, 30, 0, 32, 35, 0, 32, 35, 33, 26, 16, 0, 24, 29, 35, 31, 6, 0, 22, 7, 6, 24, 8, 0, 6, 29, 28, 9, 7, 0, 28, 29, 0, 18, 31, 8, 0]"
4795,science_41_first_12min,582.304,590.063,بالفلوس دي نقدر نعلي بيها مرتبات المعلمين لاعلى راتب م ممكن او اقصى راتب ممكن بس مقابل الراتب اللي هي هيبتدوا يتقاضوه ده ,"bAlflws dy nqdr nEly byhA mrtbAt AlmElmyn l>ElY rAtb m mmkn >w >qSY rAtb mmkn bs mqAbl AlrAtb Ally hy hybtdwA ytqADwh dh  
","tensor([ 0.0026, -0.0046, -0.0042,  ..., -0.0129, -0.0094, -0.0057])","[ 0.0279935  -0.04937516 -0.04573817 ... -0.13930796 -0.10161553
 -0.06127803]",124144,"[7, 6, 29, 26, 29, 33, 18, 0, 14, 35, 0, 31, 27, 14, 16, 0, 31, 24, 29, 35, 0, 7, 35, 32, 6, 0, 30, 16, 9, 7, 6, 9, 0, 6, 29, 30, 24, 29, 30, 35, 31, 0, 29, 6, 24, 29, 34, 0, 16, 6, 9, 7, 0, 30, 0, 30, 30, 28, 31, 0, 6, 33, 0, 6, 27, 20, 34, 0, 16, 6, 9, 7, 0, 30, 30, 28, 31, 0, 7, 18, 0, 30, 27, 6, 7, 29, 0, 6, 29, 16, 6, 9, 7, 0, 6, 29, 29, 35, 0, 32, 35, 0, 32, 35, 7, 9, 14, 33, 6, 0, 35, 9, 27, 6, 21, 33, 32, 0, 14, 32, 0]"
4796,science_41_first_12min,590.063,599.102,يكون عندهم عائد يعني بمعنى اصح  ما شاء الله عليك  يكون عندهم ازاي يربوا جيل قادر على الفكر والمعرفة والتفكير مش الحفظ وتلقين ,"ykwn Endhm EA}d yEny bmEnY >SH mA $A' Allh Elyk ykwn Endhm <zAy yrbwA jyl qAdr ElY Alfkr wAlmErfp wAltfkyr m$ AlHfZ wtlqyn  
","tensor([-0.0114, -0.0138, -0.0170,  ...,  0.0075,  0.0180, -0.0043])","[-0.15106814 -0.182209   -0.22548266 ...  0.10008094  0.2392038
 -0.0572411 ]",144624,"[35, 28, 33, 31, 0, 24, 31, 14, 32, 30, 0, 24, 6, 5, 14, 0, 35, 24, 31, 35, 0, 7, 30, 24, 31, 34, 0, 6, 20, 12, 0, 0, 30, 6, 0, 19, 6, 3, 0, 6, 29, 29, 32, 0, 24, 29, 35, 28, 0, 0, 35, 28, 33, 31, 0, 24, 31, 14, 32, 30, 0, 6, 17, 6, 35, 0, 35, 16, 7, 33, 6, 0, 11, 35, 29, 0, 27, 6, 14, 16, 0, 24, 29, 34, 0, 6, 29, 26, 28, 16, 0, 33, 6, 29, 30, 24, 16, 26, 8, 0, 33, 6, 29, 9, 26, 28, 35, 16, 0, 30, 19, 0, 6, 29, 12, 26, 23, 0, 33, 9, 29, 27, 35, 31, 0]"
4797,science_41_first_12min,599.102,607.444,يكون حابب انا بكرة رايح الامتحان فرحان بكرة رايح المدرسة فرحان حابتدي اشوف حاجة جديدة حابتدي اشوف ال الاختراع اللي شفته ع التليفزيون واشوف العربية ال  دي كانت شغالة ازاي ,"ykwn HAbb >nA bkrp rAyH AlAmtHAn frHAn bkrp rAyH Almdrsp frHAn H>btdy >$wf HAjp jdydp H>btdy >$wf Al AlAxtrAE Ally $fth E Altlyfzywn w>$wf AlErbyp Al @@LAT(BMW) dy kAnt $gAlp <zAy  
","tensor([-0.0069, -0.0035, -0.0106,  ...,  0.0024, -0.0041,  0.0069])","[-0.08077831 -0.04126495 -0.12385144 ...  0.02815042 -0.04767252
  0.08047892]",133472,"[35, 28, 33, 31, 0, 12, 6, 7, 7, 0, 6, 31, 6, 0, 7, 28, 16, 8, 0, 16, 6, 35, 12, 0, 6, 29, 6, 30, 9, 12, 6, 31, 0, 26, 16, 12, 6, 31, 0, 7, 28, 16, 8, 0, 16, 6, 35, 12, 0, 6, 29, 30, 14, 16, 18, 8, 0, 26, 16, 12, 6, 31, 0, 12, 6, 7, 9, 14, 35, 0, 6, 19, 33, 26, 0, 12, 6, 11, 8, 0, 11, 14, 35, 14, 8, 0, 12, 6, 7, 9, 14, 35, 0, 6, 19, 33, 26, 0, 6, 29, 0, 6, 29, 6, 13, 9, 16, 6, 24, 0, 6, 29, 29, 35, 0, 19, 26, 9, 32, 0, 24, 0, 6, 29, 9, 29, 35, 26, 17, 35, 33, 31, 0, 33, 6, 19, 33, 26, 0, 6, 29, 24, 16, 7, 35, 8, 0, 6, 29, 0, 0, 14, 35, 0, 28, 6, 31, 9, 0, 19, 25, 6, 29, 8, 0, 6, 17, 6, 35, 0]"
4798,science_41_first_12min,607.444,613.841,حابتدي اشوف الكمبيوتر كان شغال ازاي مش كل يوم انا باخد حاجة تمام من من خمس سنين ما اتعدلتش ,"H>btdy >$wf Alkmbywtr kAn $gAl <zAy m$ kl ywm >nA b|xd HAjp tmAm mn mn xms snyn mA <tEdlt$  
","tensor([-0.0012, -0.0188, -0.0126,  ...,  0.0165,  0.0093, -0.0014])","[-0.01223552 -0.18871528 -0.1260145  ...  0.16546768  0.09297945
 -0.01407067]",102352,"[12, 6, 7, 9, 14, 35, 0, 6, 19, 33, 26, 0, 6, 29, 28, 30, 7, 35, 33, 9, 16, 0, 28, 6, 31, 0, 19, 25, 6, 29, 0, 6, 17, 6, 35, 0, 30, 19, 0, 28, 29, 0, 35, 33, 30, 0, 6, 31, 6, 0, 7, 6, 13, 14, 0, 12, 6, 11, 8, 0, 9, 30, 6, 30, 0, 30, 31, 0, 30, 31, 0, 13, 30, 18, 0, 18, 31, 35, 31, 0, 30, 6, 0, 6, 9, 24, 14, 29, 9, 19, 0]"
4799,science_41_first_12min,613.841,623.248,وبعدين انا سمعت ان كان في حد ماسك مركز تطوير المناهج اسمها كوثر كوجاك مش مصرية اسرائيلية فاللي احنا فيه ده منظوم سياسي البلد دي مش محتاجة ,"wbEdyn >nA smEt <n kAn fy Hd mAsk mrkz tTwyr AlmnAhj AsmhA kwvr kwjAk m$ mSryp <srA}ylyp fAlly <HnA fyh dh mnZwm syAsy Albld dy m$ mHtAjp  
","tensor([-0.0031, -0.0006, -0.0064,  ...,  0.0004,  0.0010, -0.0001])","[-0.0348402  -0.00648279 -0.07300017 ...  0.00472014  0.01207206
 -0.00123142]",150512,"[33, 7, 24, 14, 35, 31, 0, 6, 31, 6, 0, 18, 30, 24, 9, 0, 6, 31, 0, 28, 6, 31, 0, 26, 35, 0, 12, 14, 0, 30, 6, 18, 28, 0, 30, 16, 28, 17, 0, 9, 22, 33, 35, 16, 0, 6, 29, 30, 31, 6, 32, 11, 0, 6, 18, 30, 32, 6, 0, 28, 33, 10, 16, 0, 28, 33, 11, 6, 28, 0, 30, 19, 0, 30, 20, 16, 35, 8, 0, 6, 18, 16, 6, 5, 35, 29, 35, 8, 0, 26, 6, 29, 29, 35, 0, 6, 12, 31, 6, 0, 26, 35, 32, 0, 14, 32, 0, 30, 31, 23, 33, 30, 0, 18, 35, 6, 18, 35, 0, 6, 29, 7, 29, 14, 0, 14, 35, 0, 30, 19, 0, 30, 12, 9, 6, 11, 8, 0]"
4800,science_41_first_12min,633.090,638.807,يعني الاطفال عايزة تلعب بلي عايزة تلعب كورة عايزة ت امتى حسيتي ,"yEny Al>TfAl EAyzp tlEb bly EAyzp tlEb kwrp EAyzp t <mtY Hsyty  
","tensor([-0.0012, -0.0009,  0.0007,  ..., -0.0136, -0.0060,  0.0027])","[-0.0086076  -0.00656118  0.00571733 ... -0.10092383 -0.04385148
  0.02026964]",91472,"[35, 24, 31, 35, 0, 6, 29, 6, 22, 26, 6, 29, 0, 24, 6, 35, 17, 8, 0, 9, 29, 24, 7, 0, 7, 29, 35, 0, 24, 6, 35, 17, 8, 0, 9, 29, 24, 7, 0, 28, 33, 16, 8, 0, 24, 6, 35, 17, 8, 0, 9, 0, 6, 30, 9, 34, 0, 12, 18, 35, 9, 35, 0]"
4801,science_41_first_12min,638.807,648.258,ان ده مش طفل عادي ان عنده حاجة خاصة محتاجة اهتمام وتنمية  كان عنده اربع سنين  عمل ايه  يجيب اللعب مثلا مش زي الاولاد يلعب بيها ,"<n dh m$ Tfl EAdy <n Endh HAjp xASp mHtAjp AhtmAm wtnmyp kAn Endh >rbE snyn Eml <yh yjyb AllEb mvlA m$ zy Al>wlAd ylEb byhA  
","tensor([-0.0009, -0.0011,  0.0020,  ...,  0.0014,  0.0008, -0.0003])","[-0.01033455 -0.01202927  0.02254308 ...  0.0150863   0.00898529
 -0.0038946 ]",151216,"[6, 31, 0, 14, 32, 0, 30, 19, 0, 22, 26, 29, 0, 24, 6, 14, 35, 0, 6, 31, 0, 24, 31, 14, 32, 0, 12, 6, 11, 8, 0, 13, 6, 20, 8, 0, 30, 12, 9, 6, 11, 8, 0, 6, 32, 9, 30, 6, 30, 0, 33, 9, 31, 30, 35, 8, 0, 0, 28, 6, 31, 0, 24, 31, 14, 32, 0, 6, 16, 7, 24, 0, 18, 31, 35, 31, 0, 0, 24, 30, 29, 0, 6, 35, 32, 0, 0, 35, 11, 35, 7, 0, 6, 29, 29, 24, 7, 0, 30, 10, 29, 6, 0, 30, 19, 0, 17, 35, 0, 6, 29, 6, 33, 29, 6, 14, 0, 35, 29, 24, 7, 0, 7, 35, 32, 6, 0]"
